id,p_ship
03442c04f.jpg,0.0021685397
710d1a64b.jpg,0.0012092178
1fa89fc9f.jpg,0.016609108
af9592c9f.jpg,0.01015984
7b6cc3856.jpg,0.0064037386
34671bb33.jpg,0.9250079
3ffadda23.jpg,0.056144446
3bb66af00.jpg,0.016936434
01979ea61.jpg,0.004966602
4605b0b17.jpg,0.006845928
0a55258e1.jpg,0.0039081057
555f4aa3b.jpg,0.0032743346
5332e924d.jpg,6.43012e-06
3cb4146d8.jpg,0.0052294135
543e22dfa.jpg,0.0027470537
45bea6cbe.jpg,0.0033506537
a33423033.jpg,0.000660078
de757f632.jpg,0.0028876509
a208d851a.jpg,0.97669286
b059a0e16.jpg,0.0042662695
080e033c7.jpg,0.9934287
ac0f1c6c2.jpg,0.06187828
289a68dbf.jpg,0.033325218
5574d7c0a.jpg,0.00011705329
e579d41c7.jpg,0.0008299067
bbe582425.jpg,0.99679935
984a962fb.jpg,0.006317467
30d34367d.jpg,0.87667656
1f260748c.jpg,0.0003864955
9da167ab1.jpg,0.9897303
3c68e5d77.jpg,0.97910255
f032b3615.jpg,0.9403316
dce2ca37e.jpg,0.99933934
d6413055f.jpg,0.99054533
28e7d19bc.jpg,0.106762014
f9410cbca.jpg,0.0009218526
2f1c9c7c5.jpg,0.0048307953
b862cedf0.jpg,0.007848853
8058170df.jpg,0.00049633393
60846725f.jpg,0.0049513904
0c4556caa.jpg,0.00012420407
9c767459f.jpg,0.0012422504
041f654af.jpg,6.258305e-05
4272a0d22.jpg,0.46929047
d29f71fa1.jpg,0.00012175889
e67d71d14.jpg,0.0015536225
5820ac2e2.jpg,0.00083188294
a7c5a2083.jpg,0.9710217
3e45b5e65.jpg,0.0032742769
167d94390.jpg,0.00013540505
3cafa5618.jpg,0.7075523
b6f4b393c.jpg,0.014067731
fe427144a.jpg,0.00018892011
3b2278182.jpg,0.003487531
2839516e5.jpg,0.010954868
0d1cb085a.jpg,0.0009476937
a727125b8.jpg,0.0023423233
35bb2c64c.jpg,0.004617605
9ab17852c.jpg,0.0034518163
6654081ff.jpg,0.0025459114
f29bd305a.jpg,0.010589649
fcf378955.jpg,0.0012471356
def3eeac4.jpg,0.004902106
da6d3d77a.jpg,0.00068321754
22bde6c81.jpg,0.0008229435
ecd4b2bb4.jpg,0.0125168795
f0e715b80.jpg,0.9930882
dd4d900b6.jpg,0.0012346744
937b4541e.jpg,0.00028699634
3e3db13ae.jpg,0.0014542262
b9b9bdc26.jpg,0.07708503
792ea265d.jpg,0.0067455336
36193fc4e.jpg,0.00020028389
8d086d7a4.jpg,0.9742365
218cf3a84.jpg,0.03558958
34db5835e.jpg,0.99141204
2db434cb3.jpg,0.0030063551
04846b622.jpg,0.0001311924
bd71ef7fc.jpg,0.005588688
c03c1ad78.jpg,0.006628426
3a7349302.jpg,0.016465213
48b44a5f9.jpg,0.99764246
8b7e519f9.jpg,0.99729335
3390dfbc7.jpg,0.0023193501
2126ed8f3.jpg,0.005913883
76fc5524e.jpg,0.0033412818
6c74619a4.jpg,0.104401775
842413f5d.jpg,0.9974705
7c0637467.jpg,0.14753641
951f906d4.jpg,0.9138349
98a3931d3.jpg,0.027386557
d7c42c8d5.jpg,0.023326809
7caa1aa0e.jpg,0.006067846
ec6ed70c6.jpg,0.9920559
53681f546.jpg,0.9924079
e7cf1e38f.jpg,0.0020272934
f4aff3a35.jpg,0.00081469043
3940117f7.jpg,0.002089861
f7c6b3df3.jpg,0.0008847708
b78dfa01c.jpg,0.0031724048
f03ed22c2.jpg,0.00021915408
86401cc74.jpg,0.065606296
e8bea2632.jpg,0.005014433
faa2edd30.jpg,0.81759375
5bcdec5fa.jpg,0.005523933
da346b528.jpg,8.50087e-05
bad0aa634.jpg,0.047916986
b2fc43a08.jpg,0.0019555618
75b65b517.jpg,0.011596861
41e7fb24e.jpg,0.0032482124
23ee6e690.jpg,0.012435614
e62cb9c9b.jpg,0.0029246027
d80f941dc.jpg,0.00052845635
78985cc65.jpg,0.015206268
dde524a81.jpg,0.99922806
c90d8b31f.jpg,0.0062553217
8c9ade868.jpg,0.0070501748
2e8cf894d.jpg,0.0052478714
e0d0bf0b9.jpg,0.00410109
605a72c46.jpg,0.0075261984
74c50f9c5.jpg,0.0022007239
4cc50f938.jpg,0.0019801
f8b3b8bf8.jpg,0.004211946
56fab6887.jpg,0.07621273
5809c05ed.jpg,0.009386786
a06210e1a.jpg,0.003986482
fddf484fe.jpg,0.9999051
b5160cecc.jpg,0.6240848
600f9f67f.jpg,0.0067972336
d96a66c89.jpg,0.00013808042
b5d5ce4d5.jpg,0.0018659141
6ca9950fc.jpg,0.0007876275
d29799cf4.jpg,0.0024536382
eeb5f107b.jpg,0.9967625
d7af6c7a8.jpg,0.0024687399
0c3796ffc.jpg,0.002911004
dd8a3fa18.jpg,0.003322414
815ad2bba.jpg,0.9608892
39cd45793.jpg,0.0046750708
2ab7c8f19.jpg,0.0010533641
92107d713.jpg,0.00084901956
8dd77a649.jpg,0.0036246693
e4f5ab3f3.jpg,0.23479873
906955610.jpg,0.011326217
a42bcd0f2.jpg,0.0018046725
f1ec6f81f.jpg,0.95030266
ba6520a7a.jpg,2.441093e-05
30f5c97c8.jpg,0.0038085107
07cb716a0.jpg,0.0006125222
7a5a83b3f.jpg,0.02056735
3df1e2a49.jpg,0.0021554593
c51f8fe8e.jpg,0.0015704191
69988a706.jpg,0.9871166
ceec25091.jpg,0.0018991084
b64b014ab.jpg,0.002093996
7a4bf436a.jpg,0.04284046
558d967c9.jpg,0.0056656394
c3bbe3825.jpg,0.006061981
23fb12abd.jpg,0.0014133886
821f45dc7.jpg,0.09253228
9ba0b729e.jpg,0.00083917385
85f42def9.jpg,0.015335197
6f85ec347.jpg,0.006230857
34b4d6f9c.jpg,0.0018309394
05b4322ac.jpg,0.00095032604
048816aae.jpg,0.00019283372
87fec0e7d.jpg,0.021738213
4b75227c4.jpg,0.121237144
97e238e68.jpg,0.0028127132
fef6c54f0.jpg,1.9603905e-05
1ae800a59.jpg,0.12536433
2dce51904.jpg,6.5375774e-05
bb65ddde6.jpg,0.109118424
1a6d8c096.jpg,0.0030483794
4e8292cf3.jpg,0.0055068517
af0c9ad79.jpg,0.12287711
eddb5b066.jpg,0.99939173
833eaf9b5.jpg,0.0027934553
5b1441356.jpg,0.0047944933
41a3edb86.jpg,0.99801785
b9ad8151f.jpg,0.070170924
9d1d70e2c.jpg,0.01837948
c02ac596b.jpg,0.99876696
f0d696ca2.jpg,0.022464804
b7fe81ef0.jpg,0.008217213
0dd1d4c03.jpg,0.0069251326
22f5228f0.jpg,0.0015304318
23bcb5a55.jpg,0.0022992606
ae7a9397c.jpg,0.9581061
91256d705.jpg,0.0026056273
023ff53b7.jpg,0.9892598
122ae9b55.jpg,0.0018709211
76e760615.jpg,0.0006688391
dbf53b22a.jpg,0.011601397
baa376895.jpg,4.5852456e-05
1256c0cdf.jpg,0.0010734487
4191b145b.jpg,0.00034053228
a0545e744.jpg,0.00083870057
0b7359c38.jpg,0.99894863
58162f0db.jpg,0.031196015
1c3016aee.jpg,0.010261843
fcc939b4f.jpg,0.0019954655
f4dc37532.jpg,8.3415696e-05
1b433bb88.jpg,0.0907995
efaf379c8.jpg,0.0012281097
f90b026e3.jpg,0.96753335
43a9be072.jpg,0.24642524
feee09777.jpg,0.0024766456
7434d1806.jpg,0.0023208945
ac962b43b.jpg,0.00028564825
9c3231c85.jpg,1.7501312e-05
9c85138a5.jpg,0.0020429501
79bf6ece2.jpg,0.00022158478
b1aa50837.jpg,0.010209137
6277f2d85.jpg,0.98164773
833f5d094.jpg,0.00592731
b2113ee89.jpg,0.0016067707
505b91c70.jpg,0.048939385
42b45084a.jpg,0.9493399
6277e6f88.jpg,0.98722005
77f3ca106.jpg,0.0025808667
43c4db91a.jpg,0.9493091
0639a9752.jpg,0.0030466502
a38dd92a8.jpg,0.9994094
11a8c62b2.jpg,0.033085193
079846adb.jpg,0.033220574
f3ed70394.jpg,0.0066945874
d99470c5b.jpg,2.1524827e-05
b5718ed6e.jpg,0.0065761846
b800d7e87.jpg,0.98259526
f0d82c339.jpg,0.014822614
8e6e8c5ff.jpg,0.0002373556
3c9032ae1.jpg,0.002563689
2978c70d6.jpg,0.005554297
1abeeb1a9.jpg,0.022501497
5644aaab2.jpg,0.004033939
0c9417f6a.jpg,0.00016248482
1f029180b.jpg,0.00023568892
4d70abd58.jpg,0.9406832
9d9d08e28.jpg,0.000502908
3129f736f.jpg,0.0026236079
3b832e02c.jpg,0.44091088
61c36f212.jpg,0.0040181014
43edc8fec.jpg,0.0027714388
c6fe1c33d.jpg,8.189284e-05
e342aa214.jpg,1.5128771e-05
34be506ba.jpg,0.0023958217
597ca32a6.jpg,0.067096435
2bdb5c1eb.jpg,0.0010142433
ffcae195a.jpg,2.4047284e-05
b45bf5f3f.jpg,0.0008292524
35b82b149.jpg,0.0030776444
83ca2b2cd.jpg,0.00042315715
26c7edd35.jpg,0.0020954423
6205130bd.jpg,0.0041363607
5641414e1.jpg,0.02776705
890841163.jpg,0.001144603
a23cb7888.jpg,0.0028588495
bc4e31c00.jpg,0.5538329
c4e5e216e.jpg,0.030037932
e13da1f76.jpg,0.042634256
782ad000a.jpg,0.9033792
211d7eb94.jpg,0.99289876
4360f7137.jpg,0.00023063288
62e7b203c.jpg,0.0023923262
09f7eea59.jpg,0.00059571577
d578ae357.jpg,0.0006085739
f9e2723a8.jpg,0.8994013
d671e9a83.jpg,0.016041012
93d9917d3.jpg,0.0033034084
54fc84774.jpg,0.001953247
0feac2a97.jpg,0.0019058032
3614d0d8a.jpg,0.0011575475
7e78a4358.jpg,0.0044341963
f59b0d106.jpg,0.0005052508
234b5707e.jpg,0.0022711845
bf6db1936.jpg,0.002494439
20a6a75f2.jpg,0.0035983985
a6c314fbc.jpg,0.0043929494
395c57a13.jpg,0.022661736
64c90ff0e.jpg,0.020775959
4b4999539.jpg,0.01170744
6055d6bb6.jpg,0.008639781
0ba98d42e.jpg,0.0035652423
63ac34d1b.jpg,0.0032663334
0a7540b6f.jpg,0.14318094
22b90f000.jpg,0.0019601365
91dd02e14.jpg,0.002187852
7837ac17e.jpg,0.0030181203
668d89267.jpg,0.0026373072
bf859022a.jpg,0.00011632971
9a3924bbb.jpg,0.0045206225
b9468036a.jpg,0.0010456234
a242601ab.jpg,0.00776735
f7ac4d3b3.jpg,0.0023078658
bb29a39e7.jpg,0.0017671722
35c3fc5b4.jpg,8.209849e-05
a52723eac.jpg,6.663742e-05
f041856be.jpg,0.003794464
0ce224a31.jpg,0.008622034
6eba48fc3.jpg,0.0066281604
a38aae3dc.jpg,1.6445243e-05
ac37e4a72.jpg,0.00046818415
fa849c142.jpg,0.0017820339
595df23d8.jpg,0.0002147405
e8c2fc72c.jpg,0.0036567647
5096feda3.jpg,0.0051989467
a880e256a.jpg,0.9991916
593f8e549.jpg,0.028310196
fba59e64b.jpg,0.00784534
367e9c89a.jpg,0.99966174
b15157896.jpg,0.0017750153
c33db2abe.jpg,0.0032185821
fdd9fe44a.jpg,0.0067253322
b5c1bccd3.jpg,0.99209034
bedf581e2.jpg,0.017270945
3cee3cb08.jpg,0.0024581142
8a32a1446.jpg,0.8251678
1138e58ee.jpg,0.0002321387
2b9987b8e.jpg,0.0042386455
b4cf0cf63.jpg,0.9875386
e7c3b67ea.jpg,0.8662055
9e421416c.jpg,0.0010230188
29630f39e.jpg,0.005509977
cdcc9d8a7.jpg,0.007428605
966217208.jpg,0.09052643
fd80e5431.jpg,0.0016800748
541d5e8b6.jpg,0.0779911
62e3be0ce.jpg,0.0010752038
c98156af7.jpg,0.04078461
46c3af90b.jpg,0.0005435487
b5ca4f385.jpg,0.00031457798
890d536c8.jpg,0.90937084
59a7ffe53.jpg,0.87209326
9c6b6613e.jpg,0.04222423
820507452.jpg,0.0018329294
a5017a307.jpg,0.0047887336
d7d2a3b2d.jpg,0.0011483117
201553c37.jpg,0.015061314
3a22f6197.jpg,0.0014939461
9e9c797db.jpg,0.013296114
76881ede0.jpg,0.9581962
0683d836c.jpg,0.00097012875
06503fa67.jpg,0.0002086422
e5c93d442.jpg,0.96369135
28a04496d.jpg,0.0013359099
f415dbeaa.jpg,0.0011773639
73ef7f94c.jpg,0.006724598
7ded08e6f.jpg,0.9919748
967e9d065.jpg,0.0001790211
5a619d140.jpg,0.85519165
1b6cbcfa9.jpg,0.6655685
71c307654.jpg,0.0006044388
f69d524d6.jpg,0.99649256
1fb1bb162.jpg,0.0015144896
52c4936d1.jpg,0.6989147
d9859cd53.jpg,0.0072344863
e0b6f0185.jpg,0.99982214
3ff46e4e8.jpg,0.0026453251
6a7935560.jpg,0.0036512553
65289649c.jpg,0.0034611863
974463688.jpg,0.003097839
e4e24fa2d.jpg,0.9930685
e6c4b49ce.jpg,0.0029008817
017d29096.jpg,0.0020261048
22f4063e3.jpg,0.9057558
aa71dd4c3.jpg,0.0018465312
c80f3ab61.jpg,0.0014282998
533593d82.jpg,0.004224372
377a7e1c3.jpg,0.010521118
5ecb2cd5c.jpg,0.053162426
29b804d56.jpg,0.0011463503
003b58a76.jpg,0.0012232437
081702c51.jpg,0.95741516
47b5d318e.jpg,0.9508235
43f27497a.jpg,0.98606247
ccd25acae.jpg,0.0025697337
a24d835b7.jpg,0.00038308112
e49254eda.jpg,0.07339956
26bef571f.jpg,0.00438065
0f8b63af2.jpg,0.0001058983
01fc3878b.jpg,2.1983848e-05
3d6af270f.jpg,0.990858
a9d4ada09.jpg,0.0012392874
10e9ad4e6.jpg,0.0022558644
1bedfc636.jpg,0.000187195
68a3a37fc.jpg,0.022516437
c7943c27f.jpg,0.00372376
415319aed.jpg,0.0040107123
2693e39c1.jpg,0.975338
36ce197be.jpg,0.008584384
fdd5965bd.jpg,0.0052768863
4e74aceaa.jpg,0.004473334
0c595092e.jpg,0.0012504667
660ef13ad.jpg,0.97728616
7f146219c.jpg,0.99987817
a5709186a.jpg,9.249951e-05
ae3faf602.jpg,0.008206664
3e42328bb.jpg,0.0023865018
9b0a268e8.jpg,0.0032334405
46e87a2c2.jpg,0.0009852543
6cba3e3b5.jpg,0.0017067168
059ee2f06.jpg,0.0034732139
d9622089a.jpg,0.0031472412
0dfc605a2.jpg,0.013661224
63253c98e.jpg,0.00063969754
027b14b5b.jpg,0.2625626
0f1ab8aff.jpg,0.011839395
3e8939940.jpg,0.0010104593
e99472a13.jpg,2.4701787e-05
934a9f1df.jpg,0.9998994
29e8468b0.jpg,0.032444865
1449b01fe.jpg,0.00032746734
f1cacf6bb.jpg,0.0019992923
6a0d38dfa.jpg,0.0010574324
6ea92a403.jpg,0.0013655629
f6aaeaa85.jpg,0.0020996148
51833c75b.jpg,0.021139596
be687c52d.jpg,0.9388514
7831e0d9e.jpg,0.06421414
c286862d3.jpg,0.0018511886
4649f848a.jpg,0.0032528576
6a502a1c3.jpg,0.0034602736
94700a39e.jpg,0.0027140866
d25da8e0a.jpg,0.0031558175
88d8d7869.jpg,0.00092560536
886efede5.jpg,0.018018633
9598076ef.jpg,0.0023295884
b7886ff47.jpg,0.007469253
8fe79acb6.jpg,0.0039639086
9b91106a8.jpg,0.0024444454
81845bcf3.jpg,0.0018080343
09c1c126c.jpg,0.95916307
9f35b0e0c.jpg,0.000287865
8db1f607a.jpg,0.0017145638
f4303065d.jpg,0.0030765922
79896e686.jpg,0.0038128516
229805ffa.jpg,0.0031709967
b9b13cfa3.jpg,0.00015301624
b940fe58d.jpg,0.34896746
875a7dbd1.jpg,0.0026432471
a901225ea.jpg,0.9997604
e13fd912f.jpg,0.006508346
5360af6d0.jpg,0.009900457
